"Gene.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.Name"
"Os01g0766900",551.754742771864,2.19778325915045,0.255793858846028,8.59200947616721,8.54613389577032e-18,9.21898249726567e-17,"OsCslC1"
"Os01g0550300",29139.3256968004,2.08356413836668,0.242574003399557,8.58939585102499,8.74278146066884e-18,9.42671560010951e-17,""
"Os07g0681200",85.9574336156417,8.11206431345692,0.945318219580078,8.58130536938176,9.38024961825141e-18,1.01093389175638e-16,""
"Os11g0704600",7554.83657823195,4.86267054984038,0.566789854260027,8.57931826635966,9.5437073823785e-18,1.02807109613251e-16,""
"Os06g0645901",161.095174814661,2.60744104616033,0.303992058483504,8.57733277365146,9.70983976891326e-18,1.04548032670124e-16,""
"Os11g0108800",775.66767988851,-2.64545716270641,0.308482012849086,-8.5757258203596,9.84638566016346e-18,1.05968919287232e-16,""
"Os04g0280700",190.250750233333,-7.01008536983034,0.817628215668678,-8.57368328965666,1.00226814846883e-17,1.07816082501336e-16,""
"Os01g0513100",715.351922067483,2.01328671818698,0.234836680935221,8.57313563694225,1.0070477983436e-17,1.0827987670893e-16,"OsPP2C03"
"Os01g0839100",405.785035783912,3.08996517339772,0.360440617333249,8.57274409376805,1.01047878279863e-17,1.08598295950588e-16,"OsZFP"
"Os01g0908700",7651.89137301307,2.49636980706539,0.291208950619053,8.57243502220176,1.01319523646141e-17,1.08839662930235e-16,"OsRFP"
"Os01g0607600",52.192857567831,6.30890591889394,0.736108222227511,8.57062280842725,1.02926854995537e-17,1.10514962968281e-16,"OsWD40-18"
"Os04g0349401",82.5419606318538,3.61020472569145,0.421324183547207,8.56870995463982,1.04650750383097e-17,1.12313807650128e-16,""
"Os09g0480700",516.741704565972,-3.2114744403888,0.374810053360148,-8.56827187957779,1.05049543463245e-17,1.12689510260572e-16,"OsHAP5E"
"Os08g0564750",909.371653651498,-2.33151184604129,0.27212312826278,-8.5678562528865,1.05429287415439e-17,1.13044439468904e-16,""
"Os04g0461600",187.991961644343,5.09983897453218,0.595393570934387,8.56549217776855,1.07615171388633e-17,1.15334739753304e-16,""
"Os03g0856300",1962.7854390374,-2.55537948495941,0.29836076286543,-8.56473036339556,1.08329047381188e-17,1.1604604945957e-16,""
"Os06g0694400",115.793496195893,5.15529146388464,0.602269914332318,8.55976920182017,1.13093694729216e-17,1.21094026467468e-16,""
"Os01g0268800",2076.10466167082,2.30139943541093,0.26886914899539,8.55955190102675,1.13307049941099e-17,1.21219328195663e-16,"OsRhmbd2"
"Os06g0216000",101.558931253685,10.7032289826972,1.25044393822669,8.55954325939306,1.13315542874015e-17,1.21219328195663e-16,"OsOPR3"
"Os01g0119000",9440.26113438605,-3.23514061290957,0.377999630752925,-8.55858141042519,1.14264777814651e-17,1.22178260808935e-16,""
"Os01g0144100",164.010251123845,-7.38621555968231,0.863317450410631,-8.5556194377504,1.17237470569188e-17,1.25298901077828e-16,""
"Os06g0656300",128.304014231062,-4.82517506152426,0.564168374921585,-8.55272162711162,1.20219589619843e-17,1.28426728347701e-16,""
"Os02g0771100",2099.7750159009,1.99959308574765,0.233846760230155,8.55086931193585,1.22164885082311e-17,1.30444573508019e-16,"PPS"
"Os03g0289800",153.658808744175,9.49637162789458,1.11106464417548,8.54709190655767,1.26228673430455e-17,1.34721585560663e-16,""
"Os01g0390900",528.893937543337,-2.41780899628891,0.282935524138262,-8.54544159363814,1.28045707512306e-17,1.36597837792648e-16,"OsDsPTP1"
"Os09g0468000",269.218759247176,-4.63635376853515,0.542692603537418,-8.54324112455953,1.30508684035636e-17,1.39161126988298e-16,""
"Os07g0454100",300.204418396486,2.36341399607761,0.276665194811716,8.54250567255497,1.31342251039893e-17,1.3998541852768e-16,""
"Os04g0535501",335.786809244626,-4.33690129627705,0.507801130518092,-8.54055069127605,1.33583672781309e-17,1.42308760206639e-16,""
"Os08g0191000",1440.26992645934,-2.19877125654631,0.257508523215909,-8.53863487346687,1.35816800743534e-17,1.44621131104809e-16,"OsPILS2"
"Os10g0509401",1578.4095660824,-2.34607842377829,0.274945377336037,-8.53288913787017,1.42737455724216e-17,1.51920472894141e-16,""
"Os05g0197300",238.974070367671,4.11742992248893,0.482696673317126,8.53005655538013,1.4627618784144e-17,1.55615256320001e-16,""
"Os07g0458025",165.459310476842,9.56808178248903,1.12180079319771,8.52921645314146,1.47342270769187e-17,1.56677335096541e-16,""
"Os09g0482900",1648.47908336055,-2.86482814696363,0.33593657100238,-8.52788411340704,1.49048741042324e-17,1.58419084688735e-16,""
"Os11g0552000",535.333160700781,-3.55472914765875,0.41684907175854,-8.52761680063863,1.49393458738552e-17,1.58712536228995e-16,"OsNAAT5"
"Os06g0648500",497.625277050152,-2.28828002809902,0.268392288324975,-8.52587845343871,1.51654445623668e-17,1.61040588539219e-16,""
"Os03g0187500",146.579623206502,4.17859480736221,0.490149098912827,8.52515044224405,1.52611336964425e-17,1.61982331404921e-16,"Os_F0701"
"Os03g0101500",1153.16676847238,-3.89020474227487,0.456502143770919,-8.52176664525599,1.5713775086555e-17,1.66710178991672e-16,""
"Os08g0516600",794.101639254825,-2.26633095074564,0.266066257431305,-8.51791945594897,1.62445109670397e-17,1.72261829273588e-16,""
"Os11g0644600",118.678622897242,-3.2604343539574,0.382935779652909,-8.51431108608507,1.67583579786101e-17,1.77629378244406e-16,""
"Os03g0288000",6394.88026051148,-6.60833985196429,0.776318976686799,-8.51240282720847,1.70365520793071e-17,1.80495362569956e-16,"OsMT1b"
"Os01g0269000",3092.32648249575,-2.73736252690869,0.321603737218341,-8.51160048880358,1.7154876634432e-17,1.81665744872318e-16,""
"Os03g0152100",712.965430105491,3.11501066791005,0.366036437891677,8.51011086724621,1.73767122948072e-17,1.83930710276568e-16,"Orysa"
"Os09g0484800",743.754695701026,2.29585030483679,0.269839065246769,8.50822064157844,1.76622848859543e-17,1.86867943660728e-16,""
"Os01g0850700",812.965270410874,-4.32101863222568,0.507884343180056,-8.50787918597795,1.77143630830201e-17,1.87333237029762e-16,"OsLAC8"
"Os01g0182400",623.108593370771,2.49251809699005,0.292974234719919,8.50763583143369,1.77515715266496e-17,1.87640926082427e-16,""
"Os08g0128000",661.931663271779,5.96153620601203,0.700805410812222,8.50669260544479,1.78965190937856e-17,1.89086657652386e-16,""
"Os12g0578300",591.360467968303,-2.82781134933044,0.332585028309539,-8.5025214866214,1.85516308410134e-17,1.95918775383999e-16,""
"Os11g0107500",751.584535335657,-3.00260608183508,0.353158440988351,-8.50215012115235,1.86110915095158e-17,1.96457017084473e-16,""
"Os06g0685200",217.38850185048,11.8009209763144,1.38806551820145,8.50170314122142,1.8682908501914e-17,1.97125140434429e-16,"Os_F0663"
"Os01g0187400",2707.13873896711,2.16348676170998,0.254576963936586,8.49836029252392,1.92287492423203e-17,2.02699413161524e-16,""
"Os07g0442800",2479.54825337408,-5.66567667213003,0.666677858874508,-8.49837233487082,1.92267549298034e-17,2.02699413161524e-16,""
"Os06g0626700",183.069582258264,-7.96048564852297,0.936744547954083,-8.4980325382296,1.92831065156688e-17,2.03179812070336e-16,""
"Os07g0673801",108.733030238449,-5.77459243011725,0.679550035613708,-8.49767070485421,1.93432918168909e-17,2.0372115352507e-16,""
"Os01g0796400",962.955846019247,-3.21942525959604,0.379230562564935,-8.48936129467358,2.07775837593378e-17,2.18727335997253e-16,""
"Os01g0234100",100.41971061081,-4.82794241847314,0.568717629123668,-8.4891731348516,2.08112483964947e-17,2.18982053191141e-16,""
"Os05g0343400",14265.9362538478,2.82888249426197,0.333313713715503,8.4871470265293,2.11771771188025e-17,2.22731128878429e-16,"WRKY53"
"Os01g0918200",824.473044116853,1.88000182057751,0.221535411156801,8.4862361766935,2.13437442429564e-17,2.24380962205044e-16,""
"Os03g0177500",4224.21888303852,1.63455045709158,0.192619682138332,8.48589530906667,2.14064105352809e-17,2.24937511522025e-16,"rfa4*"
"Os01g0711500",326.642258814286,2.74234701095457,0.323245998484028,8.48377713510991,2.17999121264079e-17,2.28968377683725e-16,"OsCBL10"
"Os02g0720700",788.091244833762,-2.74075443448765,0.323154547958879,-8.48124976671042,2.22787780196955e-17,2.33891773962559e-16,"OsCBSCLC9"
"Os02g0832500",1454.08988420602,2.88378265426994,0.340100922134734,8.47919681066756,2.26753826884812e-17,2.37947482222865e-16,"OsGSL7"
"Os12g0479400",508.320317748025,-2.97925706638591,0.351539950800473,-8.47487478905883,2.35332511287494e-17,2.46837656283771e-16,"OsARF24"
"Os03g0576700",1102.4578939253,3.36497300200853,0.397114952435901,8.47354898466503,2.38027680890129e-17,2.4955141448898e-16,"RPL13b"
"Os03g0827900",5413.13432437326,-5.09389978916586,0.601176693356386,-8.47321568759839,2.38710002107482e-17,2.50153372394283e-16,""
"Os02g0618100",1702.29821078459,3.0814013155839,0.363855031239469,8.46876104773689,2.48016872642951e-17,2.59747441464326e-16,"OsGRX9"
"Os03g0850000",386.000328912325,-2.67161874910789,0.315468760969746,-8.46872679531048,2.48089803785323e-17,2.59747441464326e-16,""
"Os12g0174700",600.168370604446,5.79709181408318,0.684692658149719,8.46670655086177,2.52428994455361e-17,2.64170940441792e-16,""
"Os07g0599700",922.517705749874,-11.7842954987069,1.39189877591713,-8.46634518443497,2.53213013147675e-17,2.64871577027564e-16,""
"Os03g0276500",32927.6039661438,2.80563678756768,0.331451411833564,8.46470006583201,2.56812725450237e-17,2.68515583825184e-16,"OsHsp71.1"
"Os02g0105300",130.915386299805,6.29393496120128,0.743694349849536,8.46306679951873,2.60436435905097e-17,2.7205844126527e-16,""
"Os03g0718800",481.568682486901,5.10833213095122,0.603602068442502,8.4630792338609,2.60408658307143e-17,2.7205844126527e-16,""
"Os02g0747500",426.123063280722,-2.15496619806941,0.254647525763475,-8.46254520482172,2.6160428512721e-17,2.7315502963531e-16,""
"Os06g0135000",542.123262901874,3.23013033690352,0.38177401693656,8.46084383327814,2.65449680016379e-17,2.77045135352834e-16,""
"Os11g0652900",217.770953258367,-5.59399939049031,0.66127810912516,-8.4593748277724,2.68814711044281e-17,2.8043061060136e-16,""
"Os10g0154000",3390.66575455502,-2.39918105136601,0.283613922949713,-8.45932042550467,2.68940134398555e-17,2.80434960701974e-16,"OsVAMP714"
"Os04g0419550",148.593465606541,-4.3789874003124,0.517675143538619,-8.45894854131764,2.69799053653122e-17,2.81203808602497e-16,""
"Os11g0648400",125.808330019035,-3.42615254716757,0.405161042770575,-8.45627339622493,2.76057945423737e-17,2.87597664944153e-16,""
"Os10g0418100",598.073860636254,3.07713359097083,0.364071181538472,8.45201088964978,2.86327885446037e-17,2.98162599486536e-16,"ACA8"
"Os04g0556400",188.888119792,7.25906387874484,0.858876154539839,8.45181676121167,2.86804480211593e-17,2.98524483273345e-16,""
"Os07g0677300",305.224473113029,-6.94899379798703,0.82233331035478,-8.45033724219321,2.90462574630365e-17,3.02196060551106e-16,"POXgX9"
"Os03g0165600",970.489439368588,1.66424212660105,0.196974749018976,8.44901255054133,2.93776893297077e-17,3.05506834000666e-16,""
"Os10g0511900",384.407536010958,2.6152224808118,0.309571576683641,8.44787660685128,2.96648666758854e-17,3.08354623137024e-16,""
"Os04g0105700",114.672991678832,-3.10467943269691,0.367588164611251,-8.44608105372574,3.01244577912441e-17,3.12991221831039e-16,""
"Os02g0514326",1210.04240435836,-3.41545664023075,0.40446331307751,-8.44441641503397,3.05568112502089e-17,3.17340786077607e-16,""
"Os04g0482000",1132.38219906361,-3.63689325647038,0.430689792847061,-8.44434513395085,3.05754609995015e-17,3.1739194883145e-16,"OsMSRA2.1"
"Os02g0712500",1204.00357873714,4.3651675884564,0.516949965808868,8.44408139504613,3.06445624715944e-17,3.17835905848746e-16,""
"Os05g0144400",1199.05362679029,2.43032455995682,0.287814116138627,8.44407700554286,3.06457138551843e-17,3.17835905848746e-16,"OsPPKL2"
"Os03g0608000",1186.2508177196,-2.8157622804552,0.333529733909158,-8.44231261618826,3.11119931440812e-17,3.22527197416545e-16,""
"Os09g0547900",132.045334422476,7.49082446906176,0.887356412319226,8.44173137768112,3.12671256326969e-17,3.23990179943107e-16,""
"Os08g0562600",2865.43030497093,3.53736440658397,0.419144222733704,8.43949221943918,3.18719216497157e-17,3.30109182227776e-16,""
"Os05g0405900",3377.12326403153,2.83737309963842,0.33627200704332,8.43773207465617,3.23554248670384e-17,3.34966994773888e-16,"OsATG18f"
"Os10g0565500",488.700567088583,-2.79547048451736,0.331395878971346,-8.4354413011849,3.29955397819728e-17,3.41441093546965e-16,""
"Os05g0241000",1522.43103678196,-2.185183146961,0.259110842515756,-8.43339138472418,3.35789334012345e-17,3.47322706486472e-16,""
"Os08g0545500",413.014771142452,6.61175546961483,0.784158493379392,8.43165702525386,3.40804591943628e-17,3.52352642041673e-16,"OsERF#028"
"Os01g0957200",3570.97202635968,-3.55879321542145,0.422135160168956,-8.43045913066581,3.44311622465997e-17,3.55819446130187e-16,""
"Os01g0584900",137.044862507214,11.1352552014638,1.32101630821609,8.42930941291786,3.47711080618169e-17,3.59172035396919e-16,"OsWRKY77"
"Os01g0104350",172.197199512641,-4.82299721674352,0.572274979381595,-8.42776181121057,3.5233932350507e-17,3.63790351518985e-16,""
"Os01g0946500",372.264081784971,-9.57361193745445,1.13601778444997,-8.42734336425005,3.53601129725137e-17,3.64930251150511e-16,""
"Os06g0186600",280.385078056188,3.05359250497928,0.362352724144604,8.4271272202736,3.54254646158371e-17,3.65441634984425e-16,""
"Os07g0588400",521.572594020251,-3.33851885451454,0.396223529986671,-8.42584703292824,3.58149821514379e-17,3.69295099063066e-16,"OsbHLH128"
"Os03g0136500",1110.47343021825,2.90132368830259,0.344361081618669,8.42523688990905,3.60021116426292e-17,3.71059197001216e-16,""
"Os03g0655400",2201.98303411869,2.62475352292124,0.31159846770192,8.42351229221101,3.65362736469812e-17,3.76396853856294e-16,"OsLEA24"
"Os04g0614000",2408.39592829073,-2.5686223275164,0.304967842319885,-8.42260058626816,3.68218087808924e-17,3.79169542958361e-16,""
"Os12g0570000",597.845879698333,3.06202688127022,0.363615989475571,8.42104574577827,3.7313852516798e-17,3.84065323101248e-16,"SPL11"
"Os02g0245100",800.759017478002,-3.09417529067521,0.367455564519155,-8.4205427524936,3.74744136408909e-17,3.85421648204261e-16,"OsWD40-39"
"Os09g0503000",106.183459203013,-3.66063506032544,0.434727468308902,-8.42052855451113,3.74789556732698e-17,3.85421648204261e-16,""
"Os08g0373000",120.611221867338,-4.8217282846023,0.572814909537048,-8.41760262228378,3.84266629716556e-17,3.94991938314867e-16,""
"Os03g0119500",4973.27964721458,1.76701696503366,0.210096580458312,8.41049845351612,4.08271948911931e-17,4.19480836714133e-16,"CRR1"
"Os01g0642000",561.731535942179,4.15805567968772,0.494508180529238,8.40846692412175,4.15404517948743e-17,4.26619702092297e-16,""
"Os03g0816700",234.939990366659,11.9129908419056,1.41687960668885,8.40790620859133,4.17394705344451e-17,4.28473357532466e-16,""
"Os03g0858100",1847.08588984341,2.0023629425939,0.238158209313714,8.40770069763284,4.18126492838643e-17,4.29034140477912e-16,""
"Os11g0570000",332.686417790046,6.54483457425666,0.778450889650639,8.40751120111625,4.18802377188817e-17,4.29537090005453e-16,""
"Os03g0265600",1126.95270914434,3.06307553602324,0.36447082919226,8.40417199590879,4.30890807530803e-17,4.41739476798422e-16,""
"Os05g0561600",5413.86912420101,2.55630143378541,0.304246097956701,8.40208453272987,4.38621898597638e-17,4.49465984526636e-16,""
"Os04g0583900",173.557057867083,2.86642101410547,0.341373575763299,8.39672785949018,4.59092385406872e-17,4.70234220092565e-16,"LHY"
"Os04g0586500",189.989202976656,4.79070432114476,0.570558046902098,8.39652397710692,4.59889860118553e-17,4.70634189593889e-16,""
"Os10g0521900",1539.65674903694,6.88106365983473,0.819511625833441,8.39654184629378,4.59819911182383e-17,4.70634189593889e-16,"OsRhmbd17"
"Os06g0266400",1144.31498459449,-3.06527153602099,0.365129197960458,-8.39503264363138,4.65764827606878e-17,4.76435600747097e-16,"OsUCL17"
"Os07g0571700",1897.10484100648,-2.57139068927227,0.306315424945021,-8.39458440505826,4.67545045871982e-17,4.78045173338956e-16,""
"Os09g0454200",601.926870438401,2.16357095203712,0.257735837474757,8.39452896126261,4.67765711598635e-17,4.78059451076149e-16,""
"Os05g0509200",3129.24324984691,1.64146304006603,0.195585837591053,8.39254549451647,4.75727822214811e-17,4.85982026156543e-16,""
"Os11g0113100",398.937772131494,-2.79720369987099,0.333383052965555,-8.39035960283199,4.8465740663036e-17,4.94885496712891e-16,"OsPP117"
"Os05g0449600",905.271887321664,-3.17829177518469,0.378809127919196,-8.39021961440868,4.85234872916788e-17,4.9525649341657e-16,""
"Os07g0458700",531.339505588552,-2.34395809876969,0.279456664235401,-8.38755484748526,4.96357625243885e-17,5.06385494337917e-16,""
"Os11g0506800",417.682249567775,11.7787730717923,1.40468171175206,8.38536799706796,5.05673116120171e-17,5.15661720883039e-16,"OsBAG5"
"Os08g0127800",539.193874779883,5.27649480693062,0.629289143674391,8.38484957188583,5.07906653704452e-17,5.1771111004304e-16,""
"Os05g0335401",628.75741989282,2.22412218096155,0.265294043144109,8.38361146221968,5.13280262078663e-17,5.22957969222701e-16,""
"Os06g0128600",215.539115253878,-6.98744335395749,0.833894940894798,-8.379284980983,5.32501995014209e-17,5.42303220637984e-16,""
"Os03g0766800",498.258418698055,7.6664639620134,0.91501062060287,8.37855188714883,5.35828602631559e-17,5.45450876833746e-16,""
"Os01g0716800",217.975027340683,4.23392426163539,0.505574708049543,8.37447798361878,5.5469190520463e-17,5.64404504336678e-16,""
"Os12g0105500",263.888281752846,-3.48366164631049,0.4159930214715,-8.37432713170924,5.55402825076707e-17,5.64879355249519e-16,""
"Os07g0268800",226.421923992981,-7.85473329631782,0.93863252265638,-8.36827310659182,5.84687552807446e-17,5.9440236137717e-16,""
"Os10g0372800",201.176565217991,-3.04553851841682,0.363958774854356,-8.36781176559224,5.86980609728131e-17,5.96471333119165e-16,""
"Os03g0187525",208.966375092086,3.96969148833199,0.474420923991857,8.36744605387624,5.88804649720791e-17,5.9806209656313e-16,""
"Os06g0571100",185.417672984565,-3.86140472230034,0.461553329873552,-8.36610738646003,5.95529257484094e-17,6.04626894955756e-16,"OsHDAC6"
"Os01g0144800",81.7667208374375,4.35973596480407,0.521297955200141,8.3632324303483,6.10228264731705e-17,6.19278600557915e-16,""
"Os03g0179900",1053.52012866614,-2.70471580511781,0.323597556303923,-8.35827017982035,6.36445551884076e-17,6.45601435262057e-16,"OsLOX2"
"Os03g0107000",239.006128029279,2.91195392911032,0.348398931900305,8.35810234327464,6.37351445600413e-17,6.46236923886293e-16,""
"Os06g0149400",634.37140471222,-3.11143660646222,0.372291002750363,-8.35753908495226,6.40400924052499e-17,6.49044372107195e-16,"Orysa"
"Os01g0100100",534.331051898173,-2.17217884368297,0.25991950995313,-8.3571211875348,6.42672713545338e-17,6.50776467551513e-16,""
"Os09g0396300",467.218143806628,-2.82401569213457,0.337916741471734,-8.35713460018315,6.42599675900809e-17,6.50776467551513e-16,""
"Os07g0461900",479.601530724594,2.43581457915371,0.291468794418378,8.35703384307177,6.43148542049999e-17,6.50973281423737e-16,""
"Os12g0566200",444.181930084384,2.47363389061596,0.296020795791524,8.35628417254187,6.47246854938115e-17,6.54834875809656e-16,""
"Os07g0496250",167.830406935506,5.56443382165208,0.666079959995018,8.35400275620618,6.59878060101009e-17,6.67322246349634e-16,""
"Os08g0540400",4263.27870055852,-3.78690273346594,0.4534543905357,-8.35123181626311,6.75546852079445e-17,6.82869213063523e-16,"OsCDPK21"
"Os06g0700750",83.8264235821446,10.4259395408999,1.2487372393045,8.34918605190859,6.87349914033809e-17,6.94496671549757e-16,""
"Os06g0114200",771.531388290153,-2.60883824484173,0.312493176012131,-8.34846468692314,6.9156015150152e-17,6.98445553883282e-16,"OsARFB1a"
"Os10g0571600",263.074605938028,6.35719432716993,0.761508463454707,8.34815978056171,6.93347371365948e-17,6.99944915100465e-16,"ONAC121"
"Os03g0781700",1927.50707753362,-3.54738372107603,0.424952220187145,-8.34772370294663,6.95911375066735e-17,7.02226801158091e-16,""
"Os04g0662000",372.320651445856,-3.49759028221519,0.418994179532767,-8.34758679969126,6.96718251552229e-17,7.02734396942867e-16,""
"Os03g0723700",49.1792597514746,4.92717323887496,0.590403482975842,8.34543389554592,7.09528987950871e-17,7.15343785236606e-16,""
"Os10g0391100",680.130365958367,1.99797835305813,0.239423682158478,8.34494873291455,7.1244784071794e-17,7.17973579961853e-16,""
"Os06g0579100",76.139109517928,4.42443234945934,0.530207705194226,8.3447152995232,7.13856447470592e-17,7.19079787330132e-16,""
"Os05g0427100",1182.6939967822,3.02753378094839,0.36292924917264,8.3419393390039,7.30819432299022e-17,7.35846400966991e-16,""
"Os06g0645400",1424.90444371411,2.02428868690651,0.242679983376907,8.34139123770496,7.34215390449632e-17,7.38944018725809e-16,""
"Os06g0103600",326.768995024941,2.07779785699999,0.249304833437732,8.33436651968865,7.7914216771479e-17,7.83819054149963e-16,""
"Os06g0254700",9043.56426443675,3.46402822724258,0.415660301705085,8.33379616247391,7.82906696667841e-17,7.87263742631905e-16,""
"Os07g0553700",422.0077793142,-3.88861262647599,0.466845367707033,-8.32955170054567,8.11490530241054e-17,8.15652020139726e-16,""
"Os06g0186900",503.581340256751,-3.05265441351648,0.366562745674154,-8.32778139497583,8.23714368499489e-17,8.27578884216167e-16,""
"Os04g0672100",1515.86539937207,3.90015217378688,0.468349717010282,8.32743574328082,8.26122171135797e-17,8.29637584629992e-16,""
"Os01g0349400",2225.79875846307,2.26865401574779,0.272448925053568,8.32689655612235,8.29892002936238e-17,8.33061729336342e-16,"OsPP5"
"Os05g0244700",600.329323609325,2.7320612903888,0.328265245699239,8.32272476658084,8.59639008738803e-17,8.62547982390935e-16,"OsAT-IV"
"Os07g0119800",591.863009533878,8.21686007052882,0.987339622346634,8.32222255093907,8.63290228401839e-17,8.65835923784811e-16,""
"Os09g0542900",1395.56681335944,3.17351013315826,0.381364258501991,8.3214671076516,8.68811291933441e-17,8.70995559594132e-16,""
"Os04g0376400",139.023673523618,-6.81676128592948,0.819256035111695,-8.32067265149912,8.74655040543013e-17,8.76474080488683e-16,""
"Os02g0640200",692.522632203098,-3.01120204278919,0.361970413836699,-8.31891759017539,8.87702419442041e-17,8.89163341570183e-16,""
"Os08g0162500",320.164246370889,-2.46840178896462,0.296779446825099,-8.31729358407802,8.99946386686165e-17,9.01037230791239e-16,""
"Os06g0210900",96.5372163827849,7.40282435488711,0.890135737732242,8.31651178700783,9.05899871063672e-17,9.06605461616642e-16,""
"Os03g0163000",340.812482207178,-3.54589776133976,0.426482162438008,-8.31429324281572,9.23006667373853e-17,9.23326046843533e-16,""
"Os06g0725800",313.345957574951,-10.2247992560535,1.22981220489296,-8.31411431385447,9.24400157630404e-17,9.24320226791007e-16,""
"Os12g0189300",573.72427230877,-3.82994652990977,0.460706347246307,-8.31320547850444,9.31510217829569e-17,9.31027152893789e-16,""
"Os01g0780800",1472.31947038335,3.73592442100157,0.449427347743712,8.31263259736476,9.36019701141796e-17,9.35130179179588e-16,"OsULT1"
"Os06g0664200",136.907110058076,-3.59825300046248,0.433060711405031,-8.30888812053218,9.66029469459186e-17,9.64694713715546e-16,""
"Os10g0488800",1939.482264354,3.38025682641444,0.406944326130052,8.30643557205947,9.86197368474096e-17,9.84409699528222e-16,"OSMYOVIIIB"
"Os02g0787800",152.156874117699,4.49726008127231,0.541444171734544,8.30604578652145,9.89440679925954e-17,9.87221054587035e-16,""
"Os06g0147250",72.256726135534,7.02453225761376,0.845779978221639,8.30538962672508,9.94924199298817e-17,9.92264203595647e-16,""
"Os09g0274900",370.430143250005,-2.89234992923191,0.34835448257414,-8.30289281153813,1.01606538545867e-16,1.01291207909e-15,""
"Os10g0548800",1099.75575817961,-2.72529658077491,0.328310353686316,-8.30097665265466,1.03258986647131e-16,1.02894176784785e-15,""
"Os08g0438600",353.182151434936,-4.25431912933236,0.512668905708521,-8.29837558307304,1.05544555823931e-16,1.05126377566575e-15,""
"Os01g0136800",90.5831368275288,5.71846973157503,0.689156892799932,8.29777629930076,1.06078178571549e-16,1.05612402669083e-15,"OsWAK2"
"Os06g0163500",322.515069458022,2.32038107795865,0.279875584501937,8.29075920319371,1.12527886435184e-16,1.11985583368027e-15,"OsSub49"
"Os07g0533600",512.681051242424,-2.94722924593255,0.355530988439531,-8.28965502801399,1.1357739296865e-16,1.12981416971137e-15,""
"Os06g0609500",202.541375336987,-2.34439536343425,0.282820269838858,-8.28934702866245,1.13871860674078e-16,1.13225640312557e-15,""
"Os11g0129700",708.002055823525,-3.1205774140386,0.376491125933791,-8.28858158688017,1.1460693763887e-16,1.1390757428929e-15,"AP2/EREBP#131"
